State,County,Total_List,Cancelled,Cancelled_Percent,Postponed,Postponed_Percent,Total_Fallout,Total_Fallout_Percent,Brought_To_Sale_Percent,Brought_To_Sale,Sold,Sold_Percent
Ohio,Ottawa,8,1,0.125,0,0,1,0.125,0.875,7,0,0
Ohio,Paulding,1,0,0,0,0,0,0,1,1,0,0
Ohio,Perry,11,3,0.272727273,0,0,3,0.272727273,0.727272727,8,6,0.75
Ohio,Pickaway,10,4,0.4,0,0,4,0.4,0.6,6,0,0
Ohio,Pike,2,0,0,0,0,0,0,1,2,1,0.5
Ohio,Portage,42,13,0.30952381,0,0,13,0.30952381,0.69047619,29,6,0.230769231
Ohio,Preble,14,6,0.428571429,0,0,6,0.428571429,0.571428571,8,1,0.125
Ohio,Putnam,1,0,0,0,0,0,0,1,1,0,0
Ohio,Richland,13,1,0.076923077,0,0,1,0.076923077,0.923076923,12,6,0.545454545
Ohio,Ross,12,1,0.083333333,0,0,1,0.083333333,0.916666667,11,4,0.4
Ohio,Sandusky,15,4,0.266666667,0,0,4,0.266666667,0.733333333,11,2,0.181818182
Ohio,Scioto,14,6,0.428571429,0,0,6,0.428571429,0.571428571,8,1,0.125
Ohio,Seneca,10,2,0.2,0,0,2,0.2,0.8,8,1,0.125
Ohio,Shelby,5,3,0.6,0,0,3,0.6,0.4,2,1,0.5
Ohio,Stark,75,16,0.213333333,0,0,16,0.213333333,0.786666667,59,8,0.142857143
Ohio,Summit,142,36,0.253521127,0,0,36,0.253521127,0.746478873,106,8,0.078431373
Ohio,Trumbull,55,13,0.236363636,0,0,13,0.236363636,0.763636364,42,10,0.238095238
Ohio,Tuscarawas,10,1,0.1,0,0,1,0.1,0.9,9,7,0.875
Ohio,Union,2,1,0.5,0,0,1,0.5,0.5,1,0,0
Ohio,Van Wert,2,1,0.5,0,0,1,0.5,0.5,1,0,0
Ohio,Vinton,2,1,0.5,0,0,1,0.5,0.5,1,1,1
Ohio,Warren,57,18,0.315789474,0,0,18,0.315789474,0.684210526,39,20,0.606060606
Ohio,Washington,3,1,0.333333333,0,0,1,0.333333333,0.666666667,2,1,0.5
Ohio,Wayne,12,4,0.333333333,0,0,4,0.333333333,0.666666667,8,4,0.5
Ohio,Williams,1,0,0,0,0,0,0,1,1,0,0
Ohio,Wood,24,9,0.375,0,0,9,0.375,0.625,15,4,0.333333333
Ohio,Wyandot,2,0,0,0,0,0,0,1,2,0,0
Oklahoma,,168,69,0.410714286,0,0,69,0.410714286,0.589285714,99,23,0.294871795
Oklahoma,Adair,2,1,0.5,0,0,1,0.5,0.5,1,0,0
Oklahoma,Beckham,1,0,0,0,0,0,0,1,1,0,0
Oklahoma,Caddo,1,0,0,0,0,0,0,1,1,0,0
Oklahoma,Canadian,6,3,0.5,0,0,3,0.5,0.5,3,1,0.333333333
Oklahoma,Carter,1,1,1,0,0,1,1,0,0,0,0
Oklahoma,Cleveland,15,4,0.266666667,0,0,4,0.266666667,0.733333333,11,1,0.2
Oklahoma,Comanche,10,4,0.4,0,0,4,0.4,0.6,6,0,0
Oklahoma,Craig,1,1,1,0,0,1,1,0,0,0,0
Oklahoma,Creek,2,1,0.5,0,0,1,0.5,0.5,1,1,1
Oklahoma,Delaware,1,0,0,0,0,0,0,1,1,1,1
Oklahoma,Garfield,1,1,1,0,0,1,1,0,0,0,0
Oklahoma,Garvin,2,0,0,0,0,0,0,1,2,0,0
Oklahoma,Grady,2,1,0.5,0,0,1,0.5,0.5,1,0,0
Oklahoma,Haskell,1,1,1,0,0,1,1,0,0,0,0
Oklahoma,Kay,1,0,0,0,0,0,0,1,1,0,0
Oklahoma,Le Flore,4,2,0.5,0,0,2,0.5,0.5,2,0,0
Oklahoma,Lincoln,1,1,1,0,0,1,1,0,0,0,0
Oklahoma,Logan,2,1,0.5,0,0,1,0.5,0.5,1,1,1
Oklahoma,Major,1,0,0,0,0,0,0,1,1,0,0
Oklahoma,Marshall,1,0,0,0,0,0,0,1,1,0,0
Oklahoma,Mayes,1,1,1,0,0,1,1,0,0,0,0
Oklahoma,Mcclain,1,0,0,0,0,0,0,1,1,1,1
Oklahoma,Murray,1,1,1,0,0,1,1,0,0,0,0
Oklahoma,Muskogee,6,3,0.5,0,0,3,0.5,0.5,3,1,0.333333333
Oklahoma,Okfuskee,1,1,1,0,0,1,1,0,0,0,0
Oklahoma,Oklahoma,27,11,0.407407407,0,0,11,0.407407407,0.592592593,16,7,0.466666667
Oklahoma,Okmulgee,3,0,0,0,0,0,0,1,3,0,0
Oklahoma,Osage,3,1,0.333333333,0,0,1,0.333333333,0.666666667,2,1,0.5
Oklahoma,Pawnee,1,0,0,0,0,0,0,1,1,0,0
Oklahoma,Payne,1,0,0,0,0,0,0,1,1,0,0
Oklahoma,Pittsburg,4,3,0.75,0,0,3,0.75,0.25,1,0,0
Oklahoma,Pontotoc,1,1,1,0,0,1,1,0,0,0,0
Oklahoma,Pottawatomie,4,2,0.5,0,0,2,0.5,0.5,2,0,0
Oklahoma,Rogers,10,3,0.3,0,0,3,0.3,0.7,7,3,0.428571429
Oklahoma,Sequoyah,2,1,0.5,0,0,1,0.5,0.5,1,0,0
Oklahoma,Stephens,2,0,0,0,0,0,0,1,2,0,0
Oklahoma,Tulsa,33,14,0.424242424,0,0,14,0.424242424,0.575757576,19,5,0.416666667
Oklahoma,Wagoner,7,3,0.428571429,0,0,3,0.428571429,0.571428571,4,0,0
Oklahoma,Washington,3,2,0.666666667,0,0,2,0.666666667,0.333333333,1,0,0
Oklahoma,Woodward,1,0,0,0,0,0,0,1,1,0,0
Oregon,,929,176,0.189451023,301,0.324004306,477,0.513455328,0.486544672,452,126,0.282511211
Oregon,Baker,3,0,0,1,0.333333333,1,0.333333333,0.666666667,2,0,0
Oregon,Benton,9,0,0,4,0.444444444,4,0.444444444,0.555555556,5,2,0.4
Oregon,Clackamas,87,14,0.16091954,34,0.390804598,48,0.551724138,0.448275862,39,13,0.333333333
Oregon,Clatsop,18,2,0.111111111,8,0.444444444,10,0.555555556,0.444444444,8,1,0.125
Oregon,Columbia,8,3,0.375,1,0.125,4,0.5,0.5,4,2,0.5
Oregon,Coos,12,1,0.083333333,5,0.416666667,6,0.5,0.5,6,0,0
Oregon,Crook,3,0,0,1,0.333333333,1,0.333333333,0.666666667,2,1,0.5
Oregon,Curry,7,1,0.142857143,1,0.142857143,2,0.285714286,0.714285714,5,0,0
Oregon,Deschutes,38,7,0.184210526,6,0.157894737,13,0.342105263,0.657894737,25,12,0.5
Oregon,Douglas,30,4,0.133333333,6,0.2,10,0.333333333,0.666666667,20,1,0.05
Oregon,Grant,2,0,0,0,0,0,0,1,2,1,0.5
Oregon,Jackson,37,10,0.27027027,9,0.243243243,19,0.513513514,0.486486486,18,4,0.222222222
Oregon,Jefferson,3,1,0.333333333,0,0,1,0.333333333,0.666666667,2,0,0
Oregon,Josephine,23,3,0.130434783,5,0.217391304,8,0.347826087,0.652173913,15,2,0.133333333
Oregon,Klamath,46,5,0.108695652,15,0.326086957,20,0.434782609,0.565217391,26,2,0.08
Oregon,Lane,100,19,0.19,40,0.4,59,0.59,0.41,41,10,0.25
Oregon,Lincoln,30,2,0.066666667,14,0.466666667,16,0.533333333,0.466666667,14,2,0.142857143
Oregon,Linn,39,5,0.128205128,10,0.256410256,15,0.384615385,0.615384615,24,4,0.173913043
Oregon,Malheur,5,1,0.2,1,0.2,2,0.4,0.6,3,0,0
Oregon,Marion,102,24,0.235294118,26,0.254901961,50,0.490196078,0.509803922,52,17,0.333333333
Oregon,Morrow,3,0,0,1,0.333333333,1,0.333333333,0.666666667,2,0,0
Oregon,Multnomah,170,41,0.241176471,54,0.317647059,95,0.558823529,0.441176471,75,31,0.413333333
Oregon,Polk,10,2,0.2,2,0.2,4,0.4,0.6,6,2,0.333333333
Oregon,Umatilla,6,1,0.166666667,3,0.5,4,0.666666667,0.333333333,2,0,0
Oregon,Union,2,0,0,1,0.5,1,0.5,0.5,1,0,0
Oregon,Wallowa,1,0,0,0,0,0,0,1,1,0,0
Oregon,Wasco,7,2,0.285714286,1,0.142857143,3,0.428571429,0.571428571,4,1,0.25
Oregon,Washington,94,20,0.212765957,39,0.414893617,59,0.627659574,0.372340426,35,12,0.342857143
Oregon,Yamhill,34,8,0.235294118,13,0.382352941,21,0.617647059,0.382352941,13,6,0.461538462
Pennsylvania,,5603,1237,0.220774585,2193,0.391397466,3430,0.612172051,0.387827949,2173,566,0.291752577
Pennsylvania,Adams,43,8,0.186046512,19,0.441860465,27,0.627906977,0.372093023,16,4,0.25
Pennsylvania,Allegheny,410,87,0.212195122,155,0.37804878,242,0.590243902,0.409756098,168,23,0.175572519
Pennsylvania,Armstrong,22,8,0.363636364,5,0.227272727,13,0.590909091,0.409090909,9,2,0.25
Pennsylvania,Beaver,60,10,0.166666667,23,0.383333333,33,0.55,0.45,27,0,0
Pennsylvania,Bedford,6,2,0.333333333,0,0,2,0.333333333,0.666666667,4,1,0.25
Pennsylvania,Berks,233,58,0.248927039,91,0.39055794,149,0.639484979,0.360515021,84,29,0.345238095
Pennsylvania,Blair,23,6,0.260869565,4,0.173913043,10,0.434782609,0.565217391,13,3,0.230769231
Pennsylvania,Bradford,6,1,0.166666667,3,0.5,4,0.666666667,0.333333333,2,0,0
Pennsylvania,Bucks,293,76,0.259385666,141,0.481228669,217,0.740614334,0.259385666,76,30,0.4
Pennsylvania,Butler,61,13,0.213114754,24,0.393442623,37,0.606557377,0.393442623,24,7,0.318181818
Pennsylvania,Cambria,18,3,0.166666667,4,0.222222222,7,0.388888889,0.611111111,11,0,0
Pennsylvania,Carbon,55,11,0.2,15,0.272727273,26,0.472727273,0.527272727,29,4,0.142857143
Pennsylvania,Centre,17,4,0.235294118,8,0.470588235,12,0.705882353,0.294117647,5,2,0.4
Pennsylvania,Chester,194,46,0.237113402,90,0.463917526,136,0.701030928,0.298969072,58,24,0.428571429
Pennsylvania,Clarion,8,2,0.25,4,0.5,6,0.75,0.25,2,2,1
Pennsylvania,Clearfield,10,4,0.4,4,0.4,8,0.8,0.2,2,0,0
Pennsylvania,Clinton,6,1,0.166666667,3,0.5,4,0.666666667,0.333333333,2,0,0
Pennsylvania,Columbia,14,1,0.071428571,5,0.357142857,6,0.428571429,0.571428571,8,1,0.166666667
Pennsylvania,Crawford,16,4,0.25,6,0.375,10,0.625,0.375,6,1,0.166666667
Pennsylvania,Cumberland,49,19,0.387755102,13,0.265306122,32,0.653061224,0.346938776,17,6,0.4
Pennsylvania,Dauphin,153,35,0.22875817,59,0.385620915,94,0.614379085,0.385620915,59,9,0.160714286
Pennsylvania,Delaware,374,75,0.200534759,164,0.438502674,239,0.639037433,0.360962567,135,43,0.318518519
Pennsylvania,Elk,7,0,0,3,0.428571429,3,0.428571429,0.571428571,4,2,0.5
Pennsylvania,Erie,62,15,0.241935484,29,0.467741935,44,0.709677419,0.290322581,18,0,0
Pennsylvania,Fayette,23,5,0.217391304,12,0.52173913,17,0.739130435,0.260869565,6,1,0.166666667
Pennsylvania,Franklin,37,8,0.216216216,11,0.297297297,19,0.513513514,0.486486486,18,9,0.5
Pennsylvania,Fulton,1,0,0,0,0,0,0,1,1,0,0
Pennsylvania,Greene,5,0,0,4,0.8,4,0.8,0.2,1,0,0
Pennsylvania,Huntingdon,6,1,0.166666667,2,0.333333333,3,0.5,0.5,3,2,0.666666667
Pennsylvania,Indiana,13,2,0.153846154,4,0.307692308,6,0.461538462,0.538461538,7,0,0
Pennsylvania,Jefferson,3,1,0.333333333,1,0.333333333,2,0.666666667,0.333333333,1,0,0
Pennsylvania,Juniata,2,1,0.5,0,0,1,0.5,0.5,1,0,0
Pennsylvania,Lackawanna,72,12,0.166666667,25,0.347222222,37,0.513888889,0.486111111,35,5,0.142857143
Pennsylvania,Lancaster,194,42,0.216494845,77,0.396907216,119,0.613402062,0.386597938,75,31,0.632653061
Pennsylvania,Lawrence,26,2,0.076923077,9,0.346153846,11,0.423076923,0.576923077,15,3,0.2
Pennsylvania,Lebanon,43,8,0.186046512,23,0.534883721,31,0.720930233,0.279069767,12,6,0.5
Pennsylvania,Lehigh,219,51,0.232876712,89,0.406392694,140,0.639269406,0.360730594,79,34,0.435897436
Pennsylvania,Luzerne,116,19,0.163793103,40,0.344827586,59,0.50862069,0.49137931,57,16,0.280701754
Pennsylvania,Lycoming,13,6,0.461538462,2,0.153846154,8,0.615384615,0.384615385,5,0,0
Pennsylvania,Mckean,4,0,0,3,0.75,3,0.75,0.25,1,0,0
Pennsylvania,Mercer,35,6,0.171428571,14,0.4,20,0.571428571,0.428571429,15,2,0.133333333
Pennsylvania,Mifflin,10,2,0.2,5,0.5,7,0.7,0.3,3,0,0
Pennsylvania,Monroe,503,90,0.178926441,175,0.347912525,265,0.526838966,0.473161034,238,32,0.157635468
Pennsylvania,Montgomery,332,94,0.28313253,137,0.412650602,231,0.695783133,0.304216867,101,28,0.333333333
Pennsylvania,Montour,4,1,0.25,1,0.25,2,0.5,0.5,2,2,1
Pennsylvania,Northampton,187,43,0.229946524,70,0.374331551,113,0.604278075,0.395721925,74,33,0.452054795
Pennsylvania,Northumberland,17,3,0.176470588,8,0.470588235,11,0.647058824,0.352941176,6,1,0.166666667
Pennsylvania,Perry,21,5,0.238095238,5,0.238095238,10,0.476190476,0.523809524,11,0,0
Pennsylvania,Philadelphia,892,189,0.211883408,361,0.40470852,550,0.616591928,0.383408072,342,114,0.435114504
Pennsylvania,Pike,113,23,0.203539823,32,0.283185841,55,0.486725664,0.513274336,58,9,0.157894737
Pennsylvania,Schuylkill,60,11,0.183333333,19,0.316666667,30,0.5,0.5,30,2,0.1
Pennsylvania,Snyder,1,0,0,0,0,0,0,1,1,0,0
Pennsylvania,Somerset,17,8,0.470588235,4,0.235294118,12,0.705882353,0.294117647,5,1,0.2
Pennsylvania,Sullivan,4,1,0.25,1,0.25,2,0.5,0.5,2,0,0
Pennsylvania,Susquehanna,3,1,0.333333333,0,0,1,0.333333333,0.666666667,2,0,0
Pennsylvania,Tioga,6,1,0.166666667,3,0.5,4,0.666666667,0.333333333,2,0,0
Pennsylvania,Union,7,0,0,4,0.571428571,4,0.571428571,0.428571429,3,2,0.666666667
Pennsylvania,Venango,5,1,0.2,2,0.4,3,0.6,0.4,2,0,0
Pennsylvania,Warren,2,1,0.5,0,0,1,0.5,0.5,1,0,0
Pennsylvania,Washington,75,16,0.213333333,27,0.36,43,0.573333333,0.426666667,32,1,0.03125
Pennsylvania,Wayne,57,9,0.157894737,23,0.403508772,32,0.561403509,0.438596491,25,3,0.130434783
Pennsylvania,Westmoreland,148,42,0.283783784,51,0.344594595,93,0.628378378,0.371621622,55,7,0.132075472
Pennsylvania,Wyoming,5,2,0.4,2,0.4,4,0.8,0.2,1,0,0
Pennsylvania,York,182,41,0.225274725,75,0.412087912,116,0.637362637,0.362637363,66,29,0.439393939
Rhode Island,,63,25,0.396825397,4,0.063492063,29,0.46031746,0.53968254,34,16,0.5
Rhode Island,Bristol,3,2,0.666666667,0,0,2,0.666666667,0.333333333,1,0,0
Rhode Island,Kent,20,9,0.45,3,0.15,12,0.6,0.4,8,3,0.428571429
Rhode Island,Newport,2,0,0,0,0,0,0,1,2,0,0
Rhode Island,Providence,33,14,0.424242424,1,0.03030303,15,0.454545455,0.545454545,18,10,0.588235294
Rhode Island,Washington,5,0,0,0,0,0,0,1,5,3,0.6
South Carolina,,487,130,0.266940452,9,0.018480493,139,0.285420945,0.714579055,348,115,0.395189003
South Carolina,Abbeville,1,1,1,0,0,1,1,0,0,0,0
South Carolina,Aiken,15,8,0.533333333,1,0.066666667,9,0.6,0.4,6,2,0.5
South Carolina,Anderson,23,5,0.217391304,0,0,5,0.217391304,0.782608696,18,5,0.384615385
South Carolina,Bamberg,2,0,0,0,0,0,0,1,2,0,0
South Carolina,Barnwell,1,0,0,0,0,0,0,1,1,0,0
South Carolina,Beaufort,27,8,0.296296296,0,0,8,0.296296296,0.703703704,19,6,0.333333333
South Carolina,Berkeley,17,7,0.411764706,1,0.058823529,8,0.470588235,0.529411765,9,5,0.714285714
South Carolina,Calhoun,3,0,0,0,0,0,0,1,3,0,0
South Carolina,Charleston,32,11,0.34375,0,0,11,0.34375,0.65625,21,7,0.4375
South Carolina,Cherokee,3,1,0.333333333,0,0,1,0.333333333,0.666666667,2,0,0
South Carolina,Chester,1,0,0,0,0,0,0,1,1,1,1
South Carolina,Chesterfield,7,0,0,1,0.142857143,1,0.142857143,0.857142857,6,0,0
South Carolina,Clarendon,1,0,0,0,0,0,0,1,1,0,0
South Carolina,Colleton,1,0,0,0,0,0,0,1,1,1,1
South Carolina,Darlington,3,0,0,0,0,0,0,1,3,0,0
South Carolina,Dorchester,15,1,0.066666667,0,0,1,0.066666667,0.933333333,14,4,0.333333333
South Carolina,Fairfield,1,0,0,0,0,0,0,1,1,1,1
South Carolina,Florence,5,1,0.2,0,0,1,0.2,0.8,4,0,0
South Carolina,Georgetown,8,2,0.25,0,0,2,0.25,0.75,6,2,0.333333333
South Carolina,Greenville,31,7,0.225806452,0,0,7,0.225806452,0.774193548,24,9,0.409090909
South Carolina,Greenwood,6,2,0.333333333,0,0,2,0.333333333,0.666666667,4,0,0
South Carolina,Hampton,1,0,0,0,0,0,0,1,1,0,0
South Carolina,Horry,52,6,0.115384615,2,0.038461538,8,0.153846154,0.846153846,44,19,0.513513514
South Carolina,Kershaw,6,0,0,1,0.166666667,1,0.166666667,0.833333333,5,2,0.666666667
South Carolina,Lancaster,7,2,0.285714286,0,0,2,0.285714286,0.714285714,5,3,1
South Carolina,Laurens,2,1,0.5,0,0,1,0.5,0.5,1,1,1
South Carolina,Lexington,35,10,0.285714286,0,0,10,0.285714286,0.714285714,25,6,0.285714286
South Carolina,Marion,2,0,0,0,0,0,0,1,2,0,0
South Carolina,Marlboro,1,1,1,0,0,1,1,0,0,0,0
South Carolina,Newberry,1,0,0,0,0,0,0,1,1,1,1
South Carolina,Oconee,8,2,0.25,0,0,2,0.25,0.75,6,2,0.5
South Carolina,Orangeburg,7,0,0,0,0,0,0,1,7,2,0.4
South Carolina,Pickens,8,2,0.25,0,0,2,0.25,0.75,6,2,0.333333333
South Carolina,Richland,66,19,0.287878788,1,0.015151515,20,0.303030303,0.696969697,46,11,0.297297297
South Carolina,Saluda,2,1,0.5,0,0,1,0.5,0.5,1,0,0
South Carolina,Spartanburg,45,21,0.466666667,0,0,21,0.466666667,0.533333333,24,13,0.590909091
South Carolina,Sumter,9,0,0,1,0.111111111,1,0.111111111,0.888888889,8,4,0.666666667
South Carolina,Union,3,1,0.333333333,1,0.333333333,2,0.666666667,0.333333333,1,0,0
South Carolina,Williamsburg,3,2,0.666666667,0,0,2,0.666666667,0.333333333,1,0,0
South Carolina,York,26,8,0.307692308,0,0,8,0.307692308,0.692307692,18,6,0.375
South Dakota,,5,1,0.2,2,0.4,3,0.6,0.4,2,0,0
South Dakota,Lawrence,1,0,0,1,1,1,1,0,0,0,0
South Dakota,Meade,1,0,0,0,0,0,0,1,1,0,0
South Dakota,Pennington,3,1,0.333333333,1,0.333333333,2,0.666666667,0.333333333,1,0,0
Tennessee,,5690,2376,0.417574692,1307,0.22970123,3683,0.647275923,0.352724077,2007,831,0.414050822
Tennessee,Missing,1,0,0,0,0,0,0,1,1,0,0
Tennessee,Anderson,86,31,0.360465116,24,0.279069767,55,0.639534884,0.360465116,31,7,0.225806452
Tennessee,Bedford,28,12,0.428571429,8,0.285714286,20,0.714285714,0.285714286,8,2,0.25
Tennessee,Benton,9,4,0.444444444,2,0.222222222,6,0.666666667,0.333333333,3,0,0
Tennessee,Bledsoe,4,1,0.25,1,0.25,2,0.5,0.5,2,1,0.5
Tennessee,Blount,140,55,0.392857143,31,0.221428571,86,0.614285714,0.385714286,54,14,0.259259259
Tennessee,Bradley,112,46,0.410714286,25,0.223214286,71,0.633928571,0.366071429,41,18,0.43902439
Tennessee,Campbell,26,11,0.423076923,8,0.307692308,19,0.730769231,0.269230769,7,1,0.142857143
Tennessee,Cannon,9,4,0.444444444,2,0.222222222,6,0.666666667,0.333333333,3,1,0.333333333
Tennessee,Carroll,15,8,0.533333333,3,0.2,11,0.733333333,0.266666667,4,1,0.25
Tennessee,Carter,16,4,0.25,2,0.125,6,0.375,0.625,10,1,0.1
Tennessee,Cheatham,40,16,0.4,5,0.125,21,0.525,0.475,19,7,0.368421053
Tennessee,Chester,10,3,0.3,2,0.2,5,0.5,0.5,5,2,0.4
Tennessee,Claiborne,12,2,0.166666667,2,0.166666667,4,0.333333333,0.666666667,8,3,0.375
Tennessee,Cocke,23,11,0.47826087,4,0.173913043,15,0.652173913,0.347826087,8,0,0
Tennessee,Coffee,40,16,0.4,9,0.225,25,0.625,0.375,15,7,0.466666667
Tennessee,Crockett,4,2,0.5,0,0,2,0.5,0.5,2,2,1
Tennessee,Cumberland,21,4,0.19047619,4,0.19047619,8,0.380952381,0.619047619,13,1,0.076923077
Tennessee,Davidson,566,315,0.556537102,137,0.24204947,452,0.798586572,0.201413428,114,98,0.859649123
Tennessee,De Kalb,3,1,0.333333333,0,0,1,0.333333333,0.666666667,2,1,0.5
Tennessee,Decatur,5,1,0.2,0,0,1,0.2,0.8,4,1,0.25
Tennessee,Dekalb,4,0,0,0,0,0,0,1,4,0,0
Tennessee,Dickson,35,17,0.485714286,9,0.257142857,26,0.742857143,0.257142857,9,1,0.111111111
Tennessee,Dyer,36,9,0.25,12,0.333333333,21,0.583333333,0.416666667,15,7,0.466666667
Tennessee,Fayette,35,11,0.314285714,10,0.285714286,21,0.6,0.4,14,4,0.285714286
Tennessee,Fentress,13,5,0.384615385,2,0.153846154,7,0.538461538,0.461538462,6,0,0
Tennessee,Franklin,19,7,0.368421053,3,0.157894737,10,0.526315789,0.473684211,9,4,0.444444444
Tennessee,Gibson,48,13,0.270833333,10,0.208333333,23,0.479166667,0.520833333,25,6,0.24
Tennessee,Giles,18,11,0.611111111,3,0.166666667,14,0.777777778,0.222222222,4,1,0.25
Tennessee,Grainger,6,1,0.166666667,2,0.333333333,3,0.5,0.5,3,0,0
Tennessee,Greene,59,19,0.322033898,14,0.237288136,33,0.559322034,0.440677966,26,7,0.269230769
Tennessee,Grundy,3,1,0.333333333,0,0,1,0.333333333,0.666666667,2,0,0
Tennessee,Hamblen,61,23,0.37704918,10,0.163934426,33,0.540983607,0.459016393,28,9,0.321428571
Tennessee,Hamilton,291,118,0.405498282,45,0.154639175,163,0.560137457,0.439862543,128,51,0.3984375
Tennessee,Hancock,1,0,0,0,0,0,0,1,1,0,0
Tennessee,Hardeman,13,5,0.384615385,3,0.230769231,8,0.615384615,0.384615385,5,0,0
Tennessee,Hardin,9,2,0.222222222,4,0.444444444,6,0.666666667,0.333333333,3,1,0.333333333
Tennessee,Hawkins,31,9,0.290322581,8,0.258064516,17,0.548387097,0.451612903,14,0,0
Tennessee,Haywood,7,2,0.285714286,3,0.428571429,5,0.714285714,0.285714286,2,0,0
Tennessee,Henderson,20,9,0.45,4,0.2,13,0.65,0.35,7,1,0.142857143
Tennessee,Henry,10,2,0.2,0,0,2,0.2,0.8,8,0,0
Tennessee,Hickman,25,8,0.32,12,0.48,20,0.8,0.2,5,0,0
Tennessee,Houston,1,1,1,0,0,1,1,0,0,0,0
Tennessee,Humphreys,9,3,0.333333333,0,0,3,0.333333333,0.666666667,6,0,0
Tennessee,Jackson,5,3,0.6,0,0,3,0.6,0.4,2,0,0
Tennessee,Jefferson,50,20,0.4,15,0.3,35,0.7,0.3,15,2,0.133333333
Tennessee,Johnson,4,1,0.25,1,0.25,2,0.5,0.5,2,0,0
Tennessee,Knox,377,133,0.352785146,84,0.222811671,217,0.575596817,0.424403183,160,68,0.425
Tennessee,Lauderdale,14,4,0.285714286,4,0.285714286,8,0.571428571,0.428571429,6,0,0
Tennessee,Lawrence,23,8,0.347826087,1,0.043478261,9,0.391304348,0.608695652,14,2,0.142857143
Tennessee,Lewis,5,2,0.4,0,0,2,0.4,0.6,3,1,0.333333333
Tennessee,Lincoln,15,6,0.4,6,0.4,12,0.8,0.2,3,1,0.333333333
Tennessee,Loudon,39,14,0.358974359,7,0.179487179,21,0.538461538,0.461538462,18,0,0
Tennessee,Macon,6,3,0.5,1,0.166666667,4,0.666666667,0.333333333,2,2,1
Tennessee,Madison,88,28,0.318181818,20,0.227272727,48,0.545454545,0.454545455,40,11,0.275
Tennessee,Marion,18,6,0.333333333,3,0.166666667,9,0.5,0.5,9,1,0.111111111
Tennessee,Marshall,19,8,0.421052632,3,0.157894737,11,0.578947368,0.421052632,8,5,0.625
Tennessee,Maury,59,27,0.457627119,8,0.13559322,35,0.593220339,0.406779661,24,11,0.458333333
Tennessee,Mc Minn,8,4,0.5,0,0,4,0.5,0.5,4,0,0
Tennessee,Mc Nairy,4,0,0,0,0,0,0,1,4,1,0.25
Tennessee,Mcminn,24,11,0.458333333,8,0.333333333,19,0.791666667,0.208333333,5,1,0.2
Tennessee,Mcnairy,7,3,0.428571429,1,0.142857143,4,0.571428571,0.428571429,3,1,0.333333333
Tennessee,Meigs,4,1,0.25,0,0,1,0.25,0.75,3,1,0.333333333
Tennessee,Monroe,22,9,0.409090909,3,0.136363636,12,0.545454545,0.454545455,10,1,0.1
Tennessee,Montgomery,229,73,0.318777293,69,0.301310044,142,0.620087336,0.379912664,87,10,0.114942529
Tennessee,Moore,2,0,0,1,0.5,1,0.5,0.5,1,0,0
Tennessee,Morgan,9,7,0.777777778,0,0,7,0.777777778,0.222222222,2,0,0
Tennessee,Obion,8,5,0.625,0,0,5,0.625,0.375,3,0,0
Tennessee,Overton,8,4,0.5,2,0.25,6,0.75,0.25,2,0,0
Tennessee,Polk,9,2,0.222222222,0,0,2,0.222222222,0.777777778,7,0,0
Tennessee,Putnam,39,18,0.461538462,6,0.153846154,24,0.615384615,0.384615385,15,8,0.533333333
Tennessee,Rhea,27,9,0.333333333,8,0.296296296,17,0.62962963,0.37037037,10,3,0.3
Tennessee,Roane,22,8,0.363636364,2,0.090909091,10,0.454545455,0.545454545,12,2,0.166666667
Tennessee,Robertson,87,40,0.459770115,21,0.24137931,61,0.701149425,0.298850575,26,12,0.461538462
Tennessee,Rutherford,365,184,0.504109589,103,0.282191781,287,0.78630137,0.21369863,78,71,0.91025641
Tennessee,Scott,3,0,0,0,0,0,0,1,3,1,0.333333333
Tennessee,Sequatchie,12,3,0.25,3,0.25,6,0.5,0.5,6,1,0.166666667
Tennessee,Sevier,72,23,0.319444444,26,0.361111111,49,0.680555556,0.319444444,23,10,0.434782609
Tennessee,Shelby,1412,567,0.401558074,332,0.235127479,899,0.636685552,0.363314448,513,256,0.499025341
Tennessee,Smith,3,3,1,0,0,3,1,0,0,0,0
Tennessee,Stewart,18,6,0.333333333,8,0.444444444,14,0.777777778,0.222222222,4,0,0
Tennessee,Sullivan,117,46,0.393162393,18,0.153846154,64,0.547008547,0.452991453,53,12,0.226415094
Tennessee,Sumner,180,90,0.5,52,0.288888889,142,0.788888889,0.211111111,38,28,0.736842105
Tennessee,Tipton,53,21,0.396226415,8,0.150943396,29,0.547169811,0.452830189,24,6,0.25
Tennessee,Unicoi,12,3,0.25,2,0.166666667,5,0.416666667,0.583333333,7,0,0
Tennessee,Union,11,7,0.636363636,0,0,7,0.636363636,0.363636364,4,0,0
Tennessee,Van Buren,1,0,0,0,0,0,0,1,1,0,0
Tennessee,Warren,12,7,0.583333333,1,0.083333333,8,0.666666667,0.333333333,4,2,0.5
Tennessee,Washington,57,34,0.596491228,6,0.105263158,40,0.701754386,0.298245614,17,3,0.176470588
Tennessee,Wayne,4,0,0,2,0.5,2,0.5,0.5,2,2,1
Tennessee,Weakley,12,3,0.25,3,0.25,6,0.5,0.5,6,2,0.333333333
